OrderDate,Customer Id,Region,OrderID,Product,Quantity,UnitPrice
4/30/2023,Cus1240,West,1004,Socks,3,5
5/31/2023,Cus1479,North,1005,Jacket,2,60
6/30/2023,Cus1133,South,1006,Gloves,8,25
7/31/2023,Cus1312,East,1007,Shirt,12,40
8/31/2023,Cus1482,West,1008,Shoes,4,15
9/30/2023,Cus1391,North,1009,Hat,7,10
10/31/2023,Cus1073,South,1010,Socks,9,30
11/30/2023,Cus1265,East,1011,Jacket,6,35
12/31/2023,Cus1034,West,1012,Gloves,5,20
1/31/2024,Cus1072,North,1013,Shirt,8,50
2/29/2024,Cus1387,South,1014,Shoes,10,60
3/31/2024,Cus1305,East,1015,Hat,11,10
4/30/2024,Cus1139,West,1016,Socks,4,20
5/31/2024,Cus1334,North,1017,Jacket,3,30
6/30/2024,Cus1490,South,1018,Gloves,12,25
7/31/2024,Cus1484,East,1019,Shoes,5,15
8/31/2024,Cus1427,West,1020,Hat,7,50
1/31/2023,Cus1061,North,1001,Shirt,5,20
2/28/2023,Cus1475,South,1002,Shoes,10,50
3/31/2023,Cus1361,East,1003,Hat,7,15
4/30/2023,Cus1114,West,1004,Socks,3,5
5/31/2023,Cus1403,North,1005,Jacket,2,60
6/30/2023,Cus1058,South,1006,Gloves,8,25
7/31/2023,Cus1354,East,1007,Shirt,12,40
8/31/2023,Cus1188,West,1008,Shoes,4,15
9/30/2023,Cus1466,North,1009,Hat,7,10
10/31/2023,Cus1364,South,1010,Socks,9,30
11/30/2023,Cus1414,East,1011,Jacket,6,35
12/31/2023,Cus1299,West,1012,Gloves,5,20
1/31/2024,Cus1137,North,1013,Shirt,8,50
2/29/2024,Cus1434,South,1014,Shoes,10,60
3/31/2024,Cus1424,East,1015,Hat,11,10
4/30/2024,Cus1490,West,1016,Socks,4,20
5/31/2024,Cus1260,North,1017,Jacket,3,30
6/30/2024,Cus1025,South,1018,Gloves,12,25
7/31/2024,Cus1449,East,1019,Shoes,5,15
8/31/2024,Cus1317,West,1020,Hat,7,50
1/31/2023,Cus1491,North,1001,Shirt,5,20
2/28/2023,Cus1363,South,1002,Shoes,10,50
3/31/2023,Cus1135,East,1003,Hat,7,15
4/30/2023,Cus1067,West,1004,Socks,3,5
5/31/2023,Cus1310,North,1005,Jacket,2,60
6/30/2023,Cus1456,South,1006,Gloves,8,25
7/31/2023,Cus1038,East,1007,Shirt,12,40
8/31/2023,Cus1095,West,1008,Shoes,4,15
9/30/2023,Cus1123,North,1009,Hat,7,10
10/31/2023,Cus1456,South,1010,Socks,9,30
11/30/2023,Cus1310,East,1011,Jacket,6,35
12/31/2023,Cus1318,West,1012,Gloves,5,20
1/31/2024,Cus1364,North,1013,Shirt,8,50
2/29/2024,Cus1239,South,1014,Shoes,10,60
3/31/2024,Cus1169,East,1015,Hat,11,10
4/30/2024,Cus1417,West,1016,Socks,4,20
5/31/2024,Cus1077,North,1017,Jacket,3,30
6/30/2024,Cus1243,South,1018,Gloves,12,25
7/31/2024,Cus1482,East,1019,Shoes,5,15
8/31/2024,Cus1344,West,1020,Hat,7,50
1/31/2023,Cus1097,North,1001,Shirt,5,20
2/28/2023,Cus1087,South,1002,Shoes,10,50
3/31/2023,Cus1302,East,1003,Hat,7,15
4/30/2023,Cus1271,West,1004,Socks,3,5
5/31/2023,Cus1020,North,1005,Jacket,2,60
6/30/2023,Cus1224,South,1006,Gloves,8,25
7/31/2023,Cus1206,East,1007,Shirt,12,40
8/31/2023,Cus1482,West,1008,Shoes,4,15
9/30/2023,Cus1397,North,1009,Hat,7,10
10/31/2023,Cus1252,South,1010,Socks,9,30
11/30/2023,Cus1413,East,1011,Jacket,6,35
12/31/2023,Cus1023,West,1012,Gloves,5,20
1/31/2024,Cus1340,North,1013,Shirt,8,50
2/29/2024,Cus1390,South,1014,Shoes,10,60
3/31/2024,Cus1244,East,1015,Hat,11,10
4/30/2024,Cus1039,West,1016,Socks,4,20
5/31/2024,Cus1399,North,1017,Jacket,3,30
6/30/2024,Cus1079,South,1018,Gloves,12,25
7/31/2024,Cus1194,East,1019,Shoes,5,15
8/31/2024,Cus1243,West,1020,Hat,7,50
1/31/2023,Cus1068,North,1001,Shirt,5,20
2/28/2023,Cus1076,South,1002,Shoes,10,50
3/31/2023,Cus1466,East,1003,Hat,7,15
4/30/2023,Cus1385,West,1004,Socks,3,5
5/31/2023,Cus1483,North,1005,Jacket,2,60
6/30/2023,Cus1433,South,1006,Gloves,8,25
7/31/2023,Cus1175,East,1007,Shirt,12,40
8/31/2023,Cus1179,West,1008,Shoes,4,15
9/30/2023,Cus1066,North,1009,Hat,7,10
10/31/2023,Cus1413,South,1010,Socks,9,30
11/30/2023,Cus1379,East,1011,Jacket,6,35
12/31/2023,Cus1130,West,1012,Gloves,5,20
1/31/2024,Cus1433,North,1013,Shirt,8,50
2/29/2024,Cus1067,South,1014,Shoes,10,60
3/31/2024,Cus1441,East,1015,Hat,11,10
4/30/2024,Cus1026,West,1016,Socks,4,20
5/31/2024,Cus1247,North,1017,Jacket,3,30
6/30/2024,Cus1340,South,1018,Gloves,12,25
7/31/2024,Cus1108,East,1019,Shoes,5,15
8/31/2024,Cus1345,West,1020,Hat,7,50
1/31/2023,Cus1142,North,1001,Shirt,5,20
2/28/2023,Cus1138,South,1002,Shoes,10,50
3/31/2023,Cus1428,East,1003,Hat,7,15
4/30/2023,Cus1262,West,1004,Socks,3,5
5/31/2023,Cus1356,North,1005,Jacket,2,60
6/30/2023,Cus1176,South,1006,Gloves,8,25
7/31/2023,Cus1096,East,1007,Shirt,12,40
8/31/2023,Cus1432,West,1008,Shoes,4,15
9/30/2023,Cus1428,North,1009,Hat,7,10
10/31/2023,Cus1184,South,1010,Socks,9,30
11/30/2023,Cus1458,East,1011,Jacket,6,35
12/31/2023,Cus1435,West,1012,Gloves,5,20
1/31/2024,Cus1428,North,1013,Shirt,8,50
2/29/2024,Cus1317,South,1014,Shoes,10,60
3/31/2024,Cus1380,East,1015,Hat,11,10
4/30/2024,Cus1200,West,1016,Socks,4,20
5/31/2024,Cus1492,North,1017,Jacket,3,30
6/30/2024,Cus1309,South,1018,Gloves,12,25
7/31/2024,Cus1167,East,1019,Shoes,5,15
8/31/2024,Cus1059,West,1020,Hat,7,50
1/31/2023,Cus1068,North,1001,Shirt,5,20
2/28/2023,Cus1481,South,1002,Shoes,10,50
3/31/2023,Cus1451,East,1003,Hat,7,15
4/30/2023,Cus1082,West,1004,Socks,3,5
5/31/2023,Cus1105,North,1005,Jacket,2,60
6/30/2023,Cus1409,South,1006,Gloves,8,25
7/31/2023,Cus1431,East,1007,Shirt,12,40
8/31/2023,Cus1250,West,1008,Shoes,4,15
9/30/2023,Cus1472,North,1009,Hat,7,10
10/31/2023,Cus1447,South,1010,Socks,9,30
11/30/2023,Cus1251,East,1011,Jacket,6,35
12/31/2023,Cus1488,West,1012,Gloves,5,20
1/31/2024,Cus1109,North,1013,Shirt,8,50
2/29/2024,Cus1298,South,1014,Shoes,10,60
3/31/2024,Cus1370,East,1015,Hat,11,10
4/30/2024,Cus1468,West,1016,Socks,4,20
5/31/2024,Cus1260,North,1017,Jacket,3,30
6/30/2024,Cus1389,South,1018,Gloves,12,25
7/31/2024,Cus1275,East,1019,Shoes,5,15
8/31/2024,Cus1270,West,1020,Hat,7,50
1/31/2023,Cus1374,North,1001,Shirt,5,20
2/28/2023,Cus1381,South,1002,Shoes,10,50
3/31/2023,Cus1427,East,1003,Hat,7,15
4/30/2023,Cus1363,West,1004,Socks,3,5
5/31/2023,Cus1379,North,1005,Jacket,2,60
6/30/2023,Cus1150,South,1006,Gloves,8,25
7/31/2023,Cus1025,East,1007,Shirt,12,40
8/31/2023,Cus1406,West,1008,Shoes,4,15
9/30/2023,Cus1297,North,1009,Hat,7,10
10/31/2023,Cus1201,South,1010,Socks,9,30
11/30/2023,Cus1327,East,1011,Jacket,6,35
12/31/2023,Cus1435,West,1012,Gloves,5,20
1/31/2024,Cus1421,North,1013,Shirt,8,50
2/29/2024,Cus1323,South,1014,Shoes,10,60
3/31/2024,Cus1062,East,1015,Hat,11,10
4/30/2024,Cus1120,West,1016,Socks,4,20
5/31/2024,Cus1429,North,1017,Jacket,3,30
6/30/2024,Cus1051,South,1018,Gloves,12,25
7/31/2024,Cus1161,East,1019,Shoes,5,15
8/31/2024,Cus1106,West,1020,Hat,7,50
1/31/2023,Cus1351,North,1001,Shirt,5,20
2/28/2023,Cus1223,South,1002,Shoes,10,50
3/31/2023,Cus1302,East,1003,Hat,7,15
4/30/2023,Cus1367,West,1004,Socks,3,5
5/31/2023,Cus1381,North,1005,Jacket,2,60
6/30/2023,Cus1255,South,1006,Gloves,8,25
7/31/2023,Cus1036,East,1007,Shirt,12,40
8/31/2023,Cus1052,West,1008,Shoes,4,15
9/30/2023,Cus1482,North,1009,Hat,7,10
10/31/2023,Cus1369,South,1010,Socks,9,30
11/30/2023,Cus1149,East,1011,Jacket,6,35
12/31/2023,Cus1163,West,1012,Gloves,5,20
1/31/2024,Cus1479,North,1013,Shirt,8,50
2/29/2024,Cus1123,South,1014,Shoes,10,60
3/31/2024,Cus1446,East,1015,Hat,11,10
4/30/2024,Cus1240,West,1016,Socks,4,20
5/31/2024,Cus1140,North,1017,Jacket,3,30
6/30/2024,Cus1169,South,1018,Gloves,12,25
7/31/2024,Cus1034,East,1019,Shoes,5,15
8/31/2024,Cus1319,West,1020,Hat,7,50
1/31/2023,Cus1260,North,1001,Shirt,5,20
2/28/2023,Cus1295,South,1002,Shoes,10,50
3/31/2023,Cus1068,East,1003,Hat,7,15
4/30/2023,Cus1039,West,1004,Socks,3,5
5/31/2023,Cus1473,North,1005,Jacket,2,60
6/30/2023,Cus1189,South,1006,Gloves,8,25
7/31/2023,Cus1116,East,1007,Shirt,12,40
8/31/2023,Cus1475,West,1008,Shoes,4,15
9/30/2023,Cus1374,North,1009,Hat,7,10
10/31/2023,Cus1376,South,1010,Socks,9,30
11/30/2023,Cus1334,East,1011,Jacket,6,35
12/31/2023,Cus1145,West,1012,Gloves,5,20
1/31/2024,Cus1421,North,1013,Shirt,8,50
2/29/2024,Cus1439,South,1014,Shoes,10,60
3/31/2024,Cus1400,East,1015,Hat,11,10
4/30/2024,Cus1044,West,1016,Socks,4,20
5/31/2024,Cus1109,North,1017,Jacket,3,30
6/30/2024,Cus1367,South,1018,Gloves,12,25
7/31/2024,Cus1414,East,1019,Shoes,5,15
8/31/2024,Cus1342,West,1020,Hat,7,50
1/31/2023,Cus1028,North,1001,Shirt,5,20
2/28/2023,Cus1199,South,1002,Shoes,10,50
3/31/2023,Cus1206,East,1003,Hat,7,15
4/30/2023,Cus1355,West,1004,Socks,3,5
5/31/2023,Cus1296,North,1005,Jacket,2,60
6/30/2023,Cus1471,South,1006,Gloves,8,25
7/31/2023,Cus1326,East,1007,Shirt,12,40
8/31/2023,Cus1230,West,1008,Shoes,4,15
9/30/2023,Cus1372,North,1009,Hat,7,10
10/31/2023,Cus1469,South,1010,Socks,9,30
11/30/2023,Cus1389,East,1011,Jacket,6,35
12/31/2023,Cus1495,West,1012,Gloves,5,20
1/31/2024,Cus1019,North,1013,Shirt,8,50
2/29/2024,Cus1051,South,1014,Shoes,10,60
3/31/2024,Cus1495,East,1015,Hat,11,10
4/30/2024,Cus1056,West,1016,Socks,4,20
5/31/2024,Cus1097,North,1017,Jacket,3,30
6/30/2024,Cus1472,South,1018,Gloves,12,25
7/31/2024,Cus1241,East,1019,Shoes,5,15
8/31/2024,Cus1300,West,1020,Hat,7,50
1/31/2023,Cus1469,North,1001,Shirt,5,20
2/28/2023,Cus1045,South,1002,Shoes,10,50
3/31/2023,Cus1053,East,1003,Hat,7,15
4/30/2023,Cus1123,West,1004,Socks,3,5
5/31/2023,Cus1359,North,1005,Jacket,2,60
6/30/2023,Cus1085,South,1006,Gloves,8,25
7/31/2023,Cus1460,East,1007,Shirt,12,40
8/31/2023,Cus1144,West,1008,Shoes,4,15
9/30/2023,Cus1095,North,1009,Hat,7,10
10/31/2023,Cus1300,South,1010,Socks,9,30
11/30/2023,Cus1367,East,1011,Jacket,6,35
12/31/2023,Cus1261,West,1012,Gloves,5,20
1/31/2024,Cus1188,North,1013,Shirt,8,50
2/29/2024,Cus1354,South,1014,Shoes,10,60
3/31/2024,Cus1255,East,1015,Hat,11,10
4/30/2024,Cus1061,West,1016,Socks,4,20
5/31/2024,Cus1007,North,1017,Jacket,3,30
6/30/2024,Cus1242,South,1018,Gloves,12,25
7/31/2024,Cus1015,East,1019,Shoes,5,15
8/31/2024,Cus1041,West,1020,Hat,7,50
1/31/2023,Cus1170,North,1001,Shirt,5,20
2/28/2023,Cus1206,South,1002,Shoes,10,50
3/31/2023,Cus1490,East,1003,Hat,7,15
4/30/2023,Cus1095,West,1004,Socks,3,5
5/31/2023,Cus1430,North,1005,Jacket,2,60
6/30/2023,Cus1003,South,1006,Gloves,8,25
7/31/2023,Cus1442,East,1007,Shirt,12,40
8/31/2023,Cus1180,West,1008,Shoes,4,15
9/30/2023,Cus1021,North,1009,Hat,7,10
10/31/2023,Cus1014,South,1010,Socks,9,30
11/30/2023,Cus1302,East,1011,Jacket,6,35
12/31/2023,Cus1042,West,1012,Gloves,5,20
1/31/2024,Cus1314,North,1013,Shirt,8,50
2/29/2024,Cus1334,South,1014,Shoes,10,60
3/31/2024,Cus1241,East,1015,Hat,11,10
4/30/2024,Cus1152,West,1016,Socks,4,20
5/31/2024,Cus1191,North,1017,Jacket,3,30
6/30/2024,Cus1176,South,1018,Gloves,12,25
7/31/2024,Cus1493,East,1019,Shoes,5,15
8/31/2024,Cus1319,West,1020,Hat,7,50
1/31/2023,Cus1314,North,1001,Shirt,5,20
2/28/2023,Cus1313,South,1002,Shoes,10,50
3/31/2023,Cus1035,East,1003,Hat,7,15
4/30/2023,Cus1100,West,1004,Socks,3,5
5/31/2023,Cus1384,North,1005,Jacket,2,60
6/30/2023,Cus1012,South,1006,Gloves,8,25
7/31/2023,Cus1080,East,1007,Shirt,12,40
8/31/2023,Cus1454,West,1008,Shoes,4,15
9/30/2023,Cus1387,North,1009,Hat,7,10
10/31/2023,Cus1062,South,1010,Socks,9,30
11/30/2023,Cus1270,East,1011,Jacket,6,35
12/31/2023,Cus1415,West,1012,Gloves,5,20
1/31/2024,Cus1115,North,1013,Shirt,8,50
2/29/2024,Cus1442,South,1014,Shoes,10,60
3/31/2024,Cus1442,East,1015,Hat,11,10
4/30/2024,Cus1159,West,1016,Socks,4,20
5/31/2024,Cus1199,North,1017,Jacket,3,30
6/30/2024,Cus1162,South,1018,Gloves,12,25
7/31/2024,Cus1125,East,1019,Shoes,5,15
8/31/2024,Cus1140,West,1020,Hat,7,50
1/31/2023,Cus1426,North,1001,Shirt,5,20
2/28/2023,Cus1325,South,1002,Shoes,10,50
3/31/2023,Cus1350,East,1003,Hat,7,15
4/30/2023,Cus1194,West,1004,Socks,3,5
5/31/2023,Cus1081,North,1005,Jacket,2,60
6/30/2023,Cus1079,South,1006,Gloves,8,25
7/31/2023,Cus1215,East,1007,Shirt,12,40
8/31/2023,Cus1097,West,1008,Shoes,4,15
9/30/2023,Cus1281,North,1009,Hat,7,10
10/31/2023,Cus1033,South,1010,Socks,9,30
11/30/2023,Cus1011,East,1011,Jacket,6,35
12/31/2023,Cus1219,West,1012,Gloves,5,20
1/31/2024,Cus1325,North,1013,Shirt,8,50
2/29/2024,Cus1153,South,1014,Shoes,10,60
3/31/2024,Cus1231,East,1015,Hat,11,10
4/30/2024,Cus1102,West,1016,Socks,4,20
5/31/2024,Cus1346,North,1017,Jacket,3,30
6/30/2024,Cus1452,South,1018,Gloves,12,25
7/31/2024,Cus1033,East,1019,Shoes,5,15
8/31/2024,Cus1495,West,1020,Hat,7,50
1/31/2023,Cus1157,North,1001,Shirt,5,20
2/28/2023,Cus1434,South,1002,Shoes,10,50
3/31/2023,Cus1433,East,1003,Hat,7,15
4/30/2023,Cus1196,West,1004,Socks,3,5
5/31/2023,Cus1379,North,1005,Jacket,2,60
6/30/2023,Cus1462,South,1006,Gloves,8,25
7/31/2023,Cus1448,East,1007,Shirt,12,40
8/31/2023,Cus1115,West,1008,Shoes,4,15
9/30/2023,Cus1067,North,1009,Hat,7,10
10/31/2023,Cus1407,South,1010,Socks,9,30
11/30/2023,Cus1189,East,1011,Jacket,6,35
12/31/2023,Cus1214,West,1012,Gloves,5,20
1/31/2024,Cus1472,North,1013,Shirt,8,50
2/29/2024,Cus1119,South,1014,Shoes,10,60
3/31/2024,Cus1426,East,1015,Hat,11,10
4/30/2024,Cus1230,West,1016,Socks,4,20
5/31/2024,Cus1046,North,1017,Jacket,3,30
6/30/2024,Cus1161,South,1018,Gloves,12,25
7/31/2024,Cus1133,East,1019,Shoes,5,15
8/31/2024,Cus1449,West,1020,Hat,7,50
1/31/2023,Cus1406,North,1001,Shirt,5,20
2/28/2023,Cus1225,South,1002,Shoes,10,50
3/31/2023,Cus1487,East,1003,Hat,7,15
4/30/2023,Cus1123,West,1004,Socks,3,5
5/31/2023,Cus1067,North,1005,Jacket,2,60
6/30/2023,Cus1368,South,1006,Gloves,8,25
7/31/2023,Cus1431,East,1007,Shirt,12,40
8/31/2023,Cus1192,West,1008,Shoes,4,15
9/30/2023,Cus1346,North,1009,Hat,7,10
10/31/2023,Cus1394,South,1010,Socks,9,30
11/30/2023,Cus1481,East,1011,Jacket,6,35
12/31/2023,Cus1157,West,1012,Gloves,5,20
1/31/2024,Cus1465,North,1013,Shirt,8,50
2/29/2024,Cus1122,South,1014,Shoes,10,60
3/31/2024,Cus1342,East,1015,Hat,11,10
4/30/2024,Cus1374,West,1016,Socks,4,20
5/31/2024,Cus1328,North,1017,Jacket,3,30
6/30/2024,Cus1432,South,1018,Gloves,12,25
7/31/2024,Cus1142,East,1019,Shoes,5,15
8/31/2024,Cus1260,West,1020,Hat,7,50
1/31/2023,Cus1159,North,1001,Shirt,5,20
2/28/2023,Cus1151,South,1002,Shoes,10,50
3/31/2023,Cus1106,East,1003,Hat,7,15
4/30/2023,Cus1464,West,1004,Socks,3,5
5/31/2023,Cus1462,North,1005,Jacket,2,60
6/30/2023,Cus1217,South,1006,Gloves,8,25
7/31/2023,Cus1435,East,1007,Shirt,12,40
8/31/2023,Cus1142,West,1008,Shoes,4,15
9/30/2023,Cus1163,North,1009,Hat,7,10
10/31/2023,Cus1443,South,1010,Socks,9,30
11/30/2023,Cus1081,East,1011,Jacket,6,35
12/31/2023,Cus1117,West,1012,Gloves,5,20
1/31/2024,Cus1451,North,1013,Shirt,8,50
2/29/2024,Cus1478,South,1014,Shoes,10,60
3/31/2024,Cus1318,East,1015,Hat,11,10
4/30/2024,Cus1042,West,1016,Socks,4,20
5/31/2024,Cus1339,North,1017,Jacket,3,30
6/30/2024,Cus1488,South,1018,Gloves,12,25
7/31/2024,Cus1222,East,1019,Shoes,5,15
8/31/2024,Cus1023,West,1020,Hat,7,50
1/31/2023,Cus1489,North,1001,Shirt,5,20
2/28/2023,Cus1098,South,1002,Shoes,10,50
3/31/2023,Cus1204,East,1003,Hat,7,15
4/30/2023,Cus1233,West,1004,Socks,3,5
5/31/2023,Cus1042,North,1005,Jacket,2,60
6/30/2023,Cus1051,South,1006,Gloves,8,25
7/31/2023,Cus1144,East,1007,Shirt,12,40
8/31/2023,Cus1427,West,1008,Shoes,4,15
9/30/2023,Cus1003,North,1009,Hat,7,10
10/31/2023,Cus1331,South,1010,Socks,9,30
11/30/2023,Cus1006,East,1011,Jacket,6,35
12/31/2023,Cus1430,West,1012,Gloves,5,20
1/31/2024,Cus1101,North,1013,Shirt,8,50
2/29/2024,Cus1142,South,1014,Shoes,10,60
3/31/2024,Cus1378,East,1015,Hat,11,10
4/30/2024,Cus1297,West,1016,Socks,4,20
5/31/2024,Cus1468,North,1017,Jacket,3,30
6/30/2024,Cus1172,South,1018,Gloves,12,25
7/31/2024,Cus1203,East,1019,Shoes,5,15
8/31/2024,Cus1046,West,1020,Hat,7,50
1/31/2023,Cus1421,North,1001,Shirt,5,20
2/28/2023,Cus1254,South,1002,Shoes,10,50
3/31/2023,Cus1353,East,1003,Hat,7,15
4/30/2023,Cus1262,West,1004,Socks,3,5
5/31/2023,Cus1360,North,1005,Jacket,2,60
6/30/2023,Cus1152,South,1006,Gloves,8,25
7/31/2023,Cus1470,East,1007,Shirt,12,40
8/31/2023,Cus1455,West,1008,Shoes,4,15
9/30/2023,Cus1233,North,1009,Hat,7,10
10/31/2023,Cus1253,South,1010,Socks,9,30
11/30/2023,Cus1478,East,1011,Jacket,6,35
12/31/2023,Cus1168,West,1012,Gloves,5,20
1/31/2024,Cus1318,North,1013,Shirt,8,50
2/29/2024,Cus1227,South,1014,Shoes,10,60
3/31/2024,Cus1351,East,1015,Hat,11,10
4/30/2024,Cus1274,West,1016,Socks,4,20
5/31/2024,Cus1498,North,1017,Jacket,3,30
6/30/2024,Cus1196,South,1018,Gloves,12,25
7/31/2024,Cus1273,East,1019,Shoes,5,15
8/31/2024,Cus1322,West,1020,Hat,7,50
1/31/2023,Cus1336,North,1001,Shirt,5,20
2/28/2023,Cus1068,South,1002,Shoes,10,50
3/31/2023,Cus1339,East,1003,Hat,7,15
4/30/2023,Cus1241,West,1004,Socks,3,5
5/31/2023,Cus1229,North,1005,Jacket,2,60
6/30/2023,Cus1396,South,1006,Gloves,8,25
7/31/2023,Cus1430,East,1007,Shirt,12,40
8/31/2023,Cus1307,West,1008,Shoes,4,15
9/30/2023,Cus1345,North,1009,Hat,7,10
10/31/2023,Cus1208,South,1010,Socks,9,30
11/30/2023,Cus1098,East,1011,Jacket,6,35
12/31/2023,Cus1038,West,1012,Gloves,5,20
1/31/2024,Cus1232,North,1013,Shirt,8,50
2/29/2024,Cus1072,South,1014,Shoes,10,60
3/31/2024,Cus1381,East,1015,Hat,11,10
4/30/2024,Cus1168,West,1016,Socks,4,20
5/31/2024,Cus1294,North,1017,Jacket,3,30
6/30/2024,Cus1449,South,1018,Gloves,12,25
7/31/2024,Cus1489,East,1019,Shoes,5,15
8/31/2024,Cus1313,West,1020,Hat,7,50
1/31/2023,Cus1227,North,1001,Shirt,5,20
2/28/2023,Cus1367,South,1002,Shoes,10,50
3/31/2023,Cus1043,East,1003,Hat,7,15
4/30/2023,Cus1411,West,1004,Socks,3,5
5/31/2023,Cus1064,North,1005,Jacket,2,60
6/30/2023,Cus1406,South,1006,Gloves,8,25
7/31/2023,Cus1427,East,1007,Shirt,12,40
8/31/2023,Cus1370,West,1008,Shoes,4,15
9/30/2023,Cus1168,North,1009,Hat,7,10
10/31/2023,Cus1381,South,1010,Socks,9,30
11/30/2023,Cus1292,East,1011,Jacket,6,35
12/31/2023,Cus1329,West,1012,Gloves,5,20
1/31/2024,Cus1445,North,1013,Shirt,8,50
2/29/2024,Cus1123,South,1014,Shoes,10,60
3/31/2024,Cus1010,East,1015,Hat,11,10
4/30/2024,Cus1036,West,1016,Socks,4,20
5/31/2024,Cus1395,North,1017,Jacket,3,30
6/30/2024,Cus1144,South,1018,Gloves,12,25
7/31/2024,Cus1009,East,1019,Shoes,5,15
8/31/2024,Cus1266,West,1020,Hat,7,50
1/31/2023,Cus1476,North,1001,Shirt,5,20
2/28/2023,Cus1405,South,1002,Shoes,10,50
3/31/2023,Cus1124,East,1003,Hat,7,15
4/30/2023,Cus1180,West,1004,Socks,3,5
5/31/2023,Cus1011,North,1005,Jacket,2,60
6/30/2023,Cus1353,South,1006,Gloves,8,25
7/31/2023,Cus1155,East,1007,Shirt,12,40
8/31/2023,Cus1163,West,1008,Shoes,4,15
9/30/2023,Cus1117,North,1009,Hat,7,10
10/31/2023,Cus1381,South,1010,Socks,9,30
11/30/2023,Cus1167,East,1011,Jacket,6,35
12/31/2023,Cus1167,West,1012,Gloves,5,20
1/31/2024,Cus1304,North,1013,Shirt,8,50
2/29/2024,Cus1134,South,1014,Shoes,10,60
3/31/2024,Cus1483,East,1015,Hat,11,10
4/30/2024,Cus1348,West,1016,Socks,4,20
5/31/2024,Cus1218,North,1017,Jacket,3,30
6/30/2024,Cus1224,South,1018,Gloves,12,25
7/31/2024,Cus1051,East,1019,Shoes,5,15
8/31/2024,Cus1435,West,1020,Hat,7,50
1/31/2023,Cus1476,North,1001,Shirt,5,20
2/28/2023,Cus1239,South,1002,Shoes,10,50
3/31/2023,Cus1191,East,1003,Hat,7,15
4/30/2023,Cus1070,West,1004,Socks,3,5
5/31/2023,Cus1064,North,1005,Jacket,2,60
6/30/2023,Cus1277,South,1006,Gloves,8,25
7/31/2023,Cus1081,East,1007,Shirt,12,40
8/31/2023,Cus1349,West,1008,Shoes,4,15
9/30/2023,Cus1406,North,1009,Hat,7,10
10/31/2023,Cus1364,South,1010,Socks,9,30
11/30/2023,Cus1425,East,1011,Jacket,6,35
12/31/2023,Cus1154,West,1012,Gloves,5,20
1/31/2024,Cus1335,North,1013,Shirt,8,50
2/29/2024,Cus1023,South,1014,Shoes,10,60
3/31/2024,Cus1020,East,1015,Hat,11,10
4/30/2024,Cus1202,West,1016,Socks,4,20
5/31/2024,Cus1107,North,1017,Jacket,3,30
6/30/2024,Cus1027,South,1018,Gloves,12,25
7/31/2024,Cus1055,East,1019,Shoes,5,15
8/31/2024,Cus1017,West,1020,Hat,7,50
1/31/2023,Cus1370,North,1001,Shirt,5,20
2/28/2023,Cus1001,South,1002,Shoes,10,50
3/31/2023,Cus1220,East,1003,Hat,7,15
4/30/2023,Cus1073,West,1004,Socks,3,5
5/31/2023,Cus1328,North,1005,Jacket,2,60
6/30/2023,Cus1167,South,1006,Gloves,8,25
7/31/2023,Cus1436,East,1007,Shirt,12,40
8/31/2023,Cus1406,West,1008,Shoes,4,15
9/30/2023,Cus1023,North,1009,Hat,7,10
10/31/2023,Cus1438,South,1010,Socks,9,30
11/30/2023,Cus1408,East,1011,Jacket,6,35
12/31/2023,Cus1360,West,1012,Gloves,5,20
1/31/2024,Cus1233,North,1013,Shirt,8,50
2/29/2024,Cus1028,South,1014,Shoes,10,60
3/31/2024,Cus1239,East,1015,Hat,11,10
4/30/2024,Cus1343,West,1016,Socks,4,20
5/31/2024,Cus1418,North,1017,Jacket,3,30
6/30/2024,Cus1198,South,1018,Gloves,12,25
7/31/2024,Cus1155,East,1019,Shoes,5,15
8/31/2024,Cus1206,West,1020,Hat,7,50
1/31/2023,Cus1469,North,1001,Shirt,5,20
2/28/2023,Cus1018,South,1002,Shoes,10,50
3/31/2023,Cus1125,East,1003,Hat,7,15
4/30/2023,Cus1092,West,1004,Socks,3,5
5/31/2023,Cus1312,North,1005,Jacket,2,60
6/30/2023,Cus1281,South,1006,Gloves,8,25
7/31/2023,Cus1190,East,1007,Shirt,12,40
8/31/2023,Cus1035,West,1008,Shoes,4,15
9/30/2023,Cus1409,North,1009,Hat,7,10
10/31/2023,Cus1227,South,1010,Socks,9,30
11/30/2023,Cus1217,East,1011,Jacket,6,35
12/31/2023,Cus1210,West,1012,Gloves,5,20
1/31/2024,Cus1381,North,1013,Shirt,8,50
2/29/2024,Cus1164,South,1014,Shoes,10,60
3/31/2024,Cus1049,East,1015,Hat,11,10
4/30/2024,Cus1305,West,1016,Socks,4,20
5/31/2024,Cus1101,North,1017,Jacket,3,30
6/30/2024,Cus1185,South,1018,Gloves,12,25
7/31/2024,Cus1105,East,1019,Shoes,5,15
8/31/2024,Cus1429,West,1020,Hat,7,50
1/31/2023,Cus1053,North,1001,Shirt,5,20
2/28/2023,Cus1495,South,1002,Shoes,10,50
3/31/2023,Cus1146,East,1003,Hat,7,15
4/30/2023,Cus1034,West,1004,Socks,3,5
5/31/2023,Cus1254,North,1005,Jacket,2,60
6/30/2023,Cus1007,South,1006,Gloves,8,25
7/31/2023,Cus1359,East,1007,Shirt,12,40
